Station Name: GALWAY (Circular Road)
Station Height: 54 M 
Latitude:53.285  ,Longitude: -9.084


date:  -  09 to 09 utc
rain:  -  Precipitation Amount (mm)
ind:   -  Indicator

date,ind,rain
21-nov-2023,0,1.000
22-nov-2023,0,1.000
23-nov-2023,0,0.000
24-nov-2023,0,0.000
25-nov-2023,0,4.500
26-nov-2023,0,0.800
27-nov-2023,0,0.200
28-nov-2023,0,0.300
29-nov-2023,0,0.000
30-nov-2023,0,0.000
01-dec-2023,0,4.900
02-dec-2023,0,2.700
03-dec-2023,0,0.300
04-dec-2023,0,0.000
05-dec-2023,0,1.800
06-dec-2023,0,7.200
07-dec-2023,0,28.800
08-dec-2023,0,24.200
09-dec-2023,1,7.600
10-dec-2023,1,5.700
11-dec-2023,0,11.000
12-dec-2023,0,2.000
13-dec-2023,0,2.500
14-dec-2023,0,0.300
15-dec-2023,1,0.200
16-dec-2023,1,0.200
17-dec-2023,1,18.700
18-dec-2023,1,0.200
19-dec-2023,0,1.100
20-dec-2023,0,2.000
21-dec-2023,0,1.000
22-dec-2023,1,0.200
23-dec-2023,1,26.500
24-dec-2023,1,0.200
25-dec-2023,1,0.200
26-dec-2023,1,25.000
27-dec-2023,1,20.000
28-dec-2023,0,3.200
29-dec-2023,0,13.400
30-dec-2023,0,10.100
31-dec-2023,0,3.900
01-jan-2024,0,17.200
02-jan-2024,0,10.500
03-jan-2024,0,6.400
04-jan-2024,0,0.800
05-jan-2024,0,0.200
06-jan-2024,0,0.000
07-jan-2024,0,0.000
08-jan-2024,0,0.000
09-jan-2024,0,0.100
10-jan-2024,0,0.000
11-jan-2024,0,0.000
12-jan-2024,0,0.000
13-jan-2024,0,0.600
14-jan-2024,0,0.300
15-jan-2024,0,0.000
16-jan-2024,0,1.100
17-jan-2024,0,0.200
18-jan-2024,0,0.500
19-jan-2024,0,0.600
20-jan-2024,0,13.700
21-jan-2024,0,3.600
22-jan-2024,0,10.600
23-jan-2024,0,2.400
24-jan-2024,0,2.000
25-jan-2024,0,4.500
26-jan-2024,0,0.400
27-jan-2024,0,0.100
28-jan-2024,0,0.300
29-jan-2024,0,0.000
30-jan-2024,0,0.000
31-jan-2024,0,5.400
01-feb-2024,0,1.900
02-feb-2024,0,5.900
03-feb-2024,0,4.100
04-feb-2024,0,0.400
05-feb-2024,0,23.900
06-feb-2024,0,1.900
07-feb-2024,0,13.000
08-feb-2024,0,7.600
09-feb-2024,0,8.100
10-feb-2024,1,0.600
11-feb-2024,1,1.200
12-feb-2024,0,2.000
13-feb-2024,0,21.900
14-feb-2024,0,20.500
15-feb-2024,0,4.600
16-feb-2024,1,1.600
17-feb-2024,1,2.500
18-feb-2024,0,2.100
19-feb-2024,0,2.800
20-feb-2024,0,5.300
21-feb-2024,0,9.200
22-feb-2024,0,6.800
23-feb-2024,0,5.600
24-feb-2024,1,1.500
25-feb-2024,1,0.000
26-feb-2024,1,3.100
27-feb-2024,1,6.900
28-feb-2024,1,13.900
29-feb-2024,1,6.900
01-mar-2024,1,1.600
02-mar-2024,1,4.200
03-mar-2024,0,0.300
04-mar-2024,0,2.100
05-mar-2024,0,0.200
06-mar-2024,0,0.000
07-mar-2024,1,0.000
08-mar-2024,1,0.000
09-mar-2024,1,0.000
10-mar-2024,1,0.900
11-mar-2024,1,17.500
12-mar-2024,1,13.800
13-mar-2024,1,12.900
14-mar-2024,1,12.000
15-mar-2024,1,2.800
16-mar-2024,1,7.400
17-mar-2024,1,2.800
18-mar-2024,0,1.500
19-mar-2024,0,3.400
20-mar-2024,0,0.200
21-mar-2024,1,5.800
22-mar-2024,1,5.800
23-mar-2024,0,0.200
24-mar-2024,0,24.000
25-mar-2024,0,3.000
26-mar-2024,0,7.500
27-mar-2024,0,0.600
28-mar-2024,0,0.000
29-mar-2024,1,0.900
30-mar-2024,1,3.600
31-mar-2024,0,0.700
01-apr-2024,0,0.600
02-apr-2024,0,5.900
03-apr-2024,0,3.100
04-apr-2024,0,9.600
05-apr-2024,0,2.400
06-apr-2024,0,0.700
07-apr-2024,0,1.000
08-apr-2024,0,2.100
09-apr-2024,0,5.000
10-apr-2024,0,4.800
11-apr-2024,0,16.500
12-apr-2024,0,4.100
13-apr-2024,0,1.900
14-apr-2024,0,10.300
15-apr-2024,0,1.100
16-apr-2024,0,0.200
17-apr-2024,0,0.000
18-apr-2024,0,0.000
19-apr-2024,0,0.000
20-apr-2024,0,0.000
21-apr-2024,0,0.000
22-apr-2024,0,0.000
23-apr-2024,0,0.000
24-apr-2024,0,0.000
25-apr-2024,0,1.600
26-apr-2024,0,0.000
27-apr-2024,0,0.000
28-apr-2024,0,9.100
29-apr-2024,0,3.600
30-apr-2024,0,10.800
01-may-2024,0,2.900
02-may-2024,0,4.300
03-may-2024,0,1.000
04-may-2024,0,0.100
05-may-2024,0,0.000
06-may-2024,0,0.000
07-may-2024,0,0.000
08-may-2024,0,0.000
09-may-2024,0,0.000
10-may-2024,0,0.000
11-may-2024,0,0.000
12-may-2024,0,1.700
13-may-2024,0,16.600
14-may-2024,0,0.800
15-may-2024,0,2.000
16-may-2024,0,0.300
17-may-2024,0,0.000
18-may-2024,0,0.000
19-may-2024,0,0.000
20-may-2024,0,0.000
21-may-2024,0,19.800
22-may-2024,0,0.300
23-may-2024,0,0.000
24-may-2024,0,0.000
25-may-2024,0,3.400
26-may-2024,0,2.200
27-may-2024,1,11.400
28-may-2024,1,1.600
29-may-2024,0,0.000
30-may-2024,1,0.000
31-may-2024,1,0.000
01-oct-2024,0,0.000
02-oct-2024,0,0.000
03-oct-2024,0,1.300
04-oct-2024,0,1.000
05-oct-2024,0,7.000
06-oct-2024,0,0.600
07-oct-2024,0,3.700
08-oct-2024,0,1.700
09-oct-2024,0,0.200
10-oct-2024,0,0.400
11-oct-2024,0,3.400
12-oct-2024,0,0.300
13-oct-2024,0,0.200
14-oct-2024,0,0.000
15-oct-2024,0,2.300
16-oct-2024,0,2.100
17-oct-2024,0,0.900
18-oct-2024,1,7.900
19-oct-2024,1,2.200
20-oct-2024,0,7.700
21-oct-2024,0,7.900
22-oct-2024,0,0.200
23-oct-2024,0,0.000
24-oct-2024,0,42.000
25-oct-2024,0,0.200
26-oct-2024,0,1.200
27-oct-2024,0,17.500
28-oct-2024,0,0.700
29-oct-2024,0,1.700
30-oct-2024,0,0.200
31-oct-2024,0,0.200
01-nov-2024,0,0.200
02-nov-2024,0,0.200
03-nov-2024,0,0.000
04-nov-2024,0,0.100
05-nov-2024,0,0.000
06-nov-2024,0,0.000
07-nov-2024,0,0.000
08-nov-2024,1,0.000
09-nov-2024,1,2.500
10-nov-2024,0,0.300
11-nov-2024,0,0.400
12-nov-2024,0,0.600
13-nov-2024,0,0.600
14-nov-2024,0,0.300
15-nov-2024,1,3.000
16-nov-2024,1,0.100
17-nov-2024,0,3.600
18-nov-2024,0,12.700
19-nov-2024,0,0.200
20-nov-2024,0,11.300
21-nov-2024,0,2.600
22-nov-2024,0,28.700
23-nov-2024,0,11.200
24-nov-2024,0,1.500
25-nov-2024,0,0.200
26-nov-2024,0,0.300
27-nov-2024,0,1.200
28-nov-2024,0,4.200
29-nov-2024,0,2.700
30-nov-2024,1,1.500
01-dec-2024,1,1.700
02-dec-2024,1,0.000
03-dec-2024,0,2.200
04-dec-2024,0,2.300
05-dec-2024,0,5.600
06-dec-2024,0,11.500
07-dec-2024,0,1.200
08-dec-2024,0,0.100
09-dec-2024,0,0.000
10-dec-2024,0,0.000
11-dec-2024,0,0.000
12-dec-2024,0,0.200
13-dec-2024,0,0.200
14-dec-2024,0,1.000
15-dec-2024,0,1.100
16-dec-2024,0,1.600
17-dec-2024,0,3.700
18-dec-2024,1,1.300
19-dec-2024,1,6.400
20-dec-2024,1,6.300
21-dec-2024,0,8.100
22-dec-2024,0,1.100
23-dec-2024,0,4.100
24-dec-2024,1,1.200
25-dec-2024,1,0.700
26-dec-2024,1,0.700
27-dec-2024,1,0.200
28-dec-2024,0,0.400
29-dec-2024,0,1.200
30-dec-2024,0,6.600
31-dec-2024,0,13.400
01-jan-2025,0,0.400
02-jan-2025,0,0.100
03-jan-2025,0,0.000
04-jan-2025,0,5.500
05-jan-2025,0,2.400
06-jan-2025,0,5.900
07-jan-2025,0,0.000
08-jan-2025,0,0.000
09-jan-2025,0,0.000
10-jan-2025,0,6.100
11-jan-2025,1,0.100
12-jan-2025,1,1.100
13-jan-2025,0,5.000
14-jan-2025,0,0.100
15-jan-2025,0,0.000
16-jan-2025,0,0.100
17-jan-2025,0,0.000
18-jan-2025,0,0.000
19-jan-2025,0,2.500
20-jan-2025,0,1.000
21-jan-2025,0,0.200
22-jan-2025,0,6.900
23-jan-2025,0,12.200
24-jan-2025,0,1.800
25-jan-2025,0,2.300
26-jan-2025,0,2.800
27-jan-2025,0,0.400
28-jan-2025,0,0.400
29-jan-2025,0,0.200
30-jan-2025,0,2.800
31-jan-2025,0,0.200
01-feb-2025,1,9.800
02-feb-2025,1,0.000
03-feb-2025,0,15.000
04-feb-2025,0,2.100
05-feb-2025,0,0.500
06-feb-2025,0,0.100
07-feb-2025,0,0.000
08-feb-2025,0,0.000
09-feb-2025,0,0.100
10-feb-2025,0,0.600
11-feb-2025,0,2.100
12-feb-2025,0,7.200
13-feb-2025,0,2.900
14-feb-2025,0,4.700
15-feb-2025,0,0.900
16-feb-2025,0,2.800
17-feb-2025,0,6.800
18-feb-2025,0,3.100
19-feb-2025,0,12.000
20-feb-2025,0,6.400
21-feb-2025,0,6.200
22-feb-2025,0,5.800
23-feb-2025,0,2.300
24-feb-2025,0,6.100
25-feb-2025,0,7.600
26-feb-2025,0,1.800
27-feb-2025,0,0.900
28-feb-2025,0,1.000
01-mar-2025,1,3.400
02-mar-2025,1,0.000
03-mar-2025,1,0.000
04-mar-2025,1,1.000
05-mar-2025,1,0.200
06-mar-2025,1,1.300
07-mar-2025,0,0.200
08-mar-2025,0,0.000
09-mar-2025,0,0.000
10-mar-2025,0,0.000
11-mar-2025,0,0.000
12-mar-2025,0,0.000
13-mar-2025,1,0.500
14-mar-2025,1,0.000
15-mar-2025,1,0.000
16-mar-2025,0,0.000
17-mar-2025,0,0.000
18-mar-2025,0,0.000
19-mar-2025,0,0.000
20-mar-2025,0,0.000
21-mar-2025,0,12.900
22-mar-2025,0,0.100
23-mar-2025,0,0.000
24-mar-2025,0,0.400
25-mar-2025,0,0.000
26-mar-2025,0,0.300
27-mar-2025,0,4.500
28-mar-2025,0,1.700
29-mar-2025,0,1.000
30-mar-2025,0,0.000
31-mar-2025,0,0.000
